tweet,label
" ""@iromnam NGAKAK IYA SIH. jujur gue jg selalu beli makan di tempat yg sama soalnya malas berpikir. IYA KALi gue sering ",positif
" ""@itsdioandn jarang lho naskun yg enak kebanyakan cuma warna kuning tetapi rasa ya gitu2 kemarin ada rekomen dr gofood nasi kuning Rumah Naskoen"" ",positif
" ""@itssweetchaos Iya yg pake gofood ga seru kalo shootingnya seperti itu memang sih kalau gofood lebih efisien di waktu tapi lebih baik pesan nya lain kali saja",netral
" ""@jwwfairy Baru tau gofood ga bisa dicancel :\""Yaudah gapapa itung itung ngasih berkah buat mas/ bapak driver nya ya : https://t.co/vdxSQL0KZk"" ",netral
" ""@kejO_Online @ChandraJosua Bisa jadi om tapi tetap gofood itu margin keuntungannya jauh lebih besar di bandingin yang lain",netral
" ""@kejO_Online Dapat 5 gofood aja udah seratus ribu bonusnya. Belum lagi tarifnya jg masih tinggi."" ",netral
" ""@kejO_Online Di daerah orderan GoRide turun drastis dibanding sebelum pandemi. Dan itu berlangsung sampe sekarang. https://t.co/SIHrV6r6K1""",netral
" ""@kejO_Online Menurut gua untuk layanan penumpang Gojek mulai mengalihkan fokus ke GoCar. Sebagai driver GoCar gue merasa sangat beruntung",netral
" ""@Ladrinaline Gua kemarin malam juga gitu. Udah liat2 gofood. Eh tapi kok ongkir nya mahal. Ga jadi akhirnya ke minimart",negatif
" ""@lilaccountz Sebagai driver gofood yg suka antar makanan malam2. Kalo kamu lapar malam2 kamu pelanggan idaman kami",positif
" ""@lookatmycoffee SAMa!!!! biasa nongkrong gofood lah sekarang pokoknya pengen gofood banget seru soalnya kalau pesan gofood",positif
" ""@lucubngt Ini kelakuan sepupuku kalo aku minta di gofood in dia bilang iya waktu driver gojeknya dtg eh bilang belum di bayar """,netral
" ""@marimasjambuu Itu yg srikaya enak banget. Lain kali nitip gofood ke bekasi soalnya enak dan ingin banget",positif
" ""@mariskaslmt @elwa bisa kita pesan dan bayar manual pake ovo gopay mbanking nanti makanannya tinggal diambil",netral
" ""@masmasjawabgt Gojek soalnya aku sering dikasih promo goride sampe gratis pulang pergi ",positif
" ""@Megaseptian @Outstandjing @GrabID @gojektech Gimana kalo tiap pesanan gofood ada 40rb ke driver? Biar driver kaya https://t.co/MCwnvEKDEf""",netral
" ""@munconvo kalo selama main di rumah paling gofood yg sesuai budget terus minum nya kopi kenangan""",netral
" ""@nisynwafer pesan gofood (beli makanan kesukaan) trs rebahan aja sambil nonton atau ke mall sih jajan gampang bgt healing gw",netral
" ""@noturbitcha @BERBURUSALE_ suka dapat hadiah isinya voc entah gofood goride atau yg lainnya kalo udh nyampe target ",netral
" ""@ombotakk Yang pasti uangnya cairnya 1 - 3 hari bang jadi memang perlu modal lumayan untuk belanja gofood sama nunggu diterima",netral
" ""@peachachuu enak banget aku seringnya bungkus atau gofood sih. ramenya yang beli bisa rame banget karna memang enak banget"" ",positif
" ""@poppyry @honeytealattee buka dongg ada grabfood dan gofood menu nya enak semua bagus banget https://t.co/cToiGxbnJH""",positif
" ""@pramia92 Bagian tengah yang paling terakhir ya kuncian~ Beli pizza yang banyak di gofood pakai promo supaya murah",positif
" ""@PRDNVMBR @_dasalona Yah dok lu beli mcd nya naik motor gitu atau gofood. Jangan jalan kan banyak promo itu di gofood tetap bisa murah kok",positif
" ""@rainalex_ AH KEMAREN PADAHAL AKU dapat voucher gofood 30% MINIMAL PEMBELIAN 25K ngga tau kenapa tiba tiba vouchernya hilang, gofood gimana sih ini"" ",negatif
" ""@rainasiregarr Namanya rania frozen food di grab/ gofood ada. tetapi yg lagi promo di gofood cepat beli harganya murah banget gue suka beli yg paket double",positif
" ""@ratihkamastri recheese factory benar saking mahal nya di gofood makan pinggir jalan yang lebih murah kalau di jual di gofood bisa harganya jadi naik drastis",negatif
" ""@ribiesza astaga bunda kerjaan gw cuma bisa gofood doang kan harganya juga banyak diskon ini menu nya enak banget",positif
" ""@Rosadicted @JeniusConnect mana gofood sama grabfood gw ke jenius lagi driver nya nyasar padahal udh lapar banget",negatif
" ""@sangatertekan kangen bgt sial jalan kaki jauh banget cuma beli chatime doang habis itu pulang soalnya kalau pesan lewat  gofood mahal nya nggak masuk akal",negatif
" ""@sbmptn Sering senang diri sendiri sesimple beli gofood setiap ngerasa down happy bgt. Itu buat mood balik lagi. Kemarin gue pesan nya pake promo dan potongan nya lumayan banyak senang banget",positif
" ""@SeongbinsB @seungselling dia barusan nanya mending gofood soalnya lagi banyak promo harga jadi terjangkau oleh kantong",positif
" ""@signaturezs pernah menyelesaikan misi naik goride dapat saldo gopay 50k keren banget",positif
" ""@SMilloow udah sejam scroll ""gofood akhirnya pilih martabak kalo aku sama sate jg sih sebenarnya Cuma gofood lagi pelit promo akhirnya ngga jadi pesan,nanti nunggu waktu lain kalau ada promo lagi",netral
" ""@sneuzhnaya Aku tiap beli happy meal pasti ditanyain mainannya mau yang mana. Kecuali kalo beli lewat gofood baru random",netral
" ""@snoweday tapi coba aja dulu kak ini aku buka gofood begini - tapi ngga tau bisa apa ngga tergantung akun nya sih menurut aku",netral
" ""@ssefnum Pernah. Waktu itu checkoutin shopee sama gofood wkwkw tapi lebih seringnya gofood sih. Kalau gofood biasanya selalu dapat harga diskon",positif
" ""@stingdistopia Enak krn aku yg gasuka taro jd suka. berarti enak \ aku sampe waktu itu gofood beli itu doang"" ",positif
" ""@SudaryantoFany @chikiajadong35 Klo nyari bnyk yg tutup klo gofood kn gmpng banyak promo juga dan harganya jadi murah",positif
" ""@sukamoney3 Jadi aku cobain gofood aku kirim kontak nomor terus bapak driver nya ngelawak lucu banget jadi nyaman di jalan",positif
" ""@tanyainrl nggak tau nder aku kalo main sama teman di rumah Mulu alasannya mah kagak punya duit tapi pasti ujung ujung nya pesan gofood juga",netral
" ""@tarogemshi @SmgMen2 Iya mbak malah masih ada promo kan. Pembelian 40 dapat potongan 18k kalau pakai gofood emang gampang banget kalo pesan di gofood",positif
" ""@thepopoh Bang gw sering dapat warpopski beli gofood maaf nih bang ga ada niatan bikin paket khusus Ojol ? Soalnya dr kemarin mau pesan lewat gofood nggak bisa karena tokonya belum buka",netral
" ""@timmymalachi Di daerah dkt rumah ada ternyata Tim pake gofood tadi dan reviewnya udah di atas 1k jg bagus juga ratingnya""",netral
" ""@titudtlagi @dreclarkson @idrriss Awal bulan biasa kan ya buat umum.* nunggu masuk gofood*, defenisi makan enak dan santai",positif
" ""@txtawan keliatan enak banget sayangnya jauh:( aku saranin daftar gofood sama grabfood Pasti banyak yg mau isi sih"" ",positif
" ""@txtdrjkt mie ayam ameera (2 cabang di tanah kusir pejaten) enak bgt. bisa dibeli di gofood lagi ada diskon besar",positif
" ""@UNS_ Tidak ada bandingan Cuma notosuman yang enak. Bisa gofood juga lagi ada promo dari tokonya",positif
" ""@victoriayovita aku aja klw lagi lapar tetapi hujan nunggu hujan reda dulu baru pesan gofood semoga bapak ojolnya murah rezeki ya""",positif
" ""@vntcel Gacoan pokok sekitar sehat lupa nama jalannya cobain kalau ke malang dijamin gak nyesal tetapi rame bgt yang beli dan harus sabar nunggu",netral
" ""@windyauliac Tenang ada gofood udah lah bikin nasi goreng aja tiap hari kalau udah nggak tau lagi tinggal masak ayam semur meskipun gofood enak tapi kita harus belajar menguasai diri",netral
" ""@woyGabz Jarang pake gopay dan ovo. Beli2 gofood grab Sekalian kumpulin poin di aplikasinya lumayan hadiahnya kalau dapat ya syukur kalau nggak ya nggak apa apa",netral
" ""@yinfutang aku biasanya self reward kalo ada uang aja sih. atau kalo abis ujian biasanya dlm bentuk gofood gitu sesekali kan ngga apa apa sih",netral
" ""@yoghurtboba iya di warung juga ada kalo pake gofood masih murah ongkir nya dan promo juga banyak",positif
" ""@YoGojekYo Saya juga biasanya suka dapat gofood sekarang sering dapat orderan goride tetap ambil juga sih supaya pendapatan bisa tambah juga",netral
" ""@YPricentia SERiNg sering juga lagi gofood trs berpikir gofood apaya PADAHAL lagi di jalan driver nya memang kalau keinginan perut bisa beragam banget",netral
" ""@zimbabwedriver Klo abang ikut juga pasti dapat kelas platinum kok Itu sebelum pandemi.. jumlah orderan banyak tapi semenjak pandemi orderan jadi sepi",netral
" ""@zuraxchi kalian pasti nggak percaya kalau voucher gofood KU NUMPUK nggak bisa dipakai, kesal banget sama gojek kenapa vouchernya error begini",negatif
" ""[askrl] temanku sidang dan hari ini aku ga bisa datang kira - kira gofood atau kirim buket boneka ya? Makasih""",netral
" ""\""minta alamat baru\""30 menit kemudian gofood datang \""ada notes nya ga?\"" rupanya baru ingat waktu pesan gofood ternyata lupa buat catatan untuk driver nya",netral
" ""28. BAKMI AMBAI Pertama kali liat di youtube terus penasaran nyobain tadi sore. Mie yaminnya menurut gue enak banget",positif
" ""5 bulan kemaren puas ngezoom pake paket belajar 2 bulan ini dapat promo gofood terus makasih gojek",positif
" ""ada lagi jasa delivery baru makin lama aja nanti mempertimbangkan mana yang paling murah antara gofood grabfood dan shopeefood""",netral
" ""Ada Senin Hemat hari ini . 1 Hoka Hemat* + 1 Porsi Chicken Teriyaki/ murah banget hanya 44 ribu senang banget bisa dapat makanan harga murah dan enak di gojek",positif
" ""ada yang mau voc gofood? sisa satu !! aku ada yang minimal pembelian 25K maksimal diskon 30k! biaya 2K aja boleh cek harga juga",netral
" ""akhirnya jadi nyobain Mie Gacoan via gofood kesal tiap kesana antrinya panjang, mendingan beli di gofood datang cepat dan banyak promo juga sekarang",netral
" ""aku kalo abis gofood trs ibu nanya pasti jawabnya ini di gofoodin padahal beli sendiri alias takut diocehin love ibu."" ",netral
" ""Aku penyuka kopi Kenangan dan sering banget beli lewat gofood diskon gofood banyak banget jadi bisa order kopi kesayangan tiap hari",positif
" ""Alasan aku aku punya rembo : Penjaga rumah \ Piaran \ Patokan biar gampang dicari mas - mas gojek kalo ngantarin gofood https://t.co/kMolPzsWvL"" ",netral
" ""Anak gofood lain pake tas gofood warna merah. Gue selalu cinta sama hijau. Siapa tau dilirik jadi brand ambassador gojek ",netral
" ""anjing momen canggung terjadi waktu gue gofood nasi uduk trs waktu keluar mo ngambil yang ngantarnya mas mas pake kaos pink sama kayak kaos gue",netral
" ""Apa cuman aku yg galau mau pesan gofood tapi kasian bapak ojolnya kalo kehujanan deras : ""tapi kalo ga pesan aku yg kelaparan?"" ",netral
" ""apa ga gofood terus ngobrol sama guru fisika di ruang diskusi ngomongin guru matematika sama binggris yg ganteng banget plis",netral
" ""Bagian dari ekosistem Gojek itu unggul karena memiliki loyalitas pelanggan sedangkan Grab - Food untuk bisa bersaing tidak cukup loyal kepada pelanggan mereka",positif
" ""Bahkan sudah berlangsung lebih dari setahun juga sih GoGreener ini. Kalau kita pesan gofood udah ada fitur pilihan GoGreen. Memang gojek keren banget",positif
" ""Baik. Sdh tidak wajib lagi untuk semprot disinfektan di paket2 dan bungkus gofood, protokol di gofood kok jadi makin longgar ya, kurang bersih jadinya buat khawatir",negatif
" ""Baru sadar nama gojek pake manis tamara tiap ambil gofood selalu dipanggil atas nama mbak manis jd tersipu malu aku""",netral
" ""Baru tahu kalo Soto Mangkuto di Ahmad Dahlan jadi Nasi Kapau Mangkuto. Ini nasi telur ikan lauknya sebesar gini 33rb murah banget",positif
" ""Barusan pesan gofood terus abangnya pakai baju rapih dan pakai parfum. Jadi ingat ayah karena bau parfumnya",netral
" ""Bawa goride juga bikin gw ketemu sama tokoh- tokoh terkenal. Dari mulai pemain bola top sampe tokoh boneka terkenal teknologi gojek memang keren banget",positif
" ""beberapa hari tanpa motor dan hidup masih biasa saja kebetulan di lingkungan yang semi kota jadi kalo malas bisa pesan goride saja",netral
" ""Beli pizza ukuran besar cuma bayar ukuran medium saja berlaku semua variant pizza pesan melalui gofood",netral
" ""Beli seharga kopi tubruk dapat 2 liter sbux. Makasih kombo promo dari gofood @gofoodindonesia dan voucher gofood saya senang sekali dapat promo begini",positif
" ""Berasa jadi anak emasnya gojek nih. Dikasi promo gofood terus jadi pengen jajan makanan murah di gofood",positif
" ""bersyukur masih bisa tidur dengan nyaman bersyukur kalo lapar bisa gofood makanan enak dan driver yang mengantar juga ramah",positif
" ""besok aku mau gofood lumpia basah karena aku layak dapat makanan enak tetapi dengan harga yang sangat murah",positif
" ""biasanya klo ada teman yg ultah kalian gofood in apa ya? tolong rekomendasinya dong sekalian klo ad info yg promo makasih",positif
" ""bolak balik liat2 grabfood sama gofood . sangking laparnya . lalu solat ashar lah daku tersadar Tidak baik pesan makanan online sering karena akan terlalu boros",netral
" ""buat abang gofood yg tadi makasih ya bang udh ngantarin boba nya sampai rumah walaupun sempat dikejar anjing driver gojek memang totalitas banget kerja nya selalu bagus dan membuat pelanggan nyaman",positif
" ""Buat orang yg ga mau ribet atur limit paylater @gopayindonesia bagus bgt si. gofood ga perlu takut limit lagi karena sudah ada fitur keren ini bisa lebih hemat",positif
" ""Cerita lama lupa gak di twit. Isi saldo gopay 100rb buat naik goride. Waktu order lupa gak pake gopay malah tunai. Oke bagus",netral
" ""dan barusan sampai baru ingat belum makan malam dan gofood jadi solusi untung ada gofood murah bersih aman pengantarannya",positif
" ""Dapat pesan di sebuah resto besar waktu masuk rupanya belum dibuka untuk umum cuman udah bisa pesan via gofood",netral
" ""Dari awal sy emang lebih suka gofood dari grabfood bahkan sy juga salah satu pelanggan setia gofood loh",positif
" ""Dari banyaknya aplikasi makanan pesan antar kayaknya cuma Gojek aja deh yg sering masukin kuliner UMKM yg pilihan memang gojek keren banget",positif
" ""Dari lapar bgt dan sibuk scroll gofood langsung lupa aku sama lapar dan ga kepikiran lagi ternyata rasa lapar itu juga bisa di kendalikan",netral
" ""Dear @gojekindonesia Kmrn akun saya sempat dapat voc gofood minimal beli 40 pot 30% up to 30k voc itu exp tgl 28feb sekarang sudah hilang https://t.co/LnKoleowDC""",negatif
" ""Dua kali pesan gofood dan dikasi driver yg baik bgt ramah bersih pula. Semoga rejeki bapaknya selalu dilancarkan \ """,positif
" ""eh iya pas ke surbaya kemaren kan pesan gofood buat di hotel. baru tau ternyata disana udah ga pake kresek sempat hampir minta kantong pelastik keren sih gojek mulai gogreen ramah lingkungan",positif
" ""emang orang sebelum gofood harus nawarin keluarga ya naturalnya soalnya kalo gw beli beli aja sih sendiri kalo ditanyain ya blg aja cemilan"" ",netral
" ""Entah sudah 5 tahun terakhir sensitif kafein gini jadi kalo ada promo gofood adalah kebahagiaan buat saya. ",netral
" ""gila beruntung bgt lagi iseng cek gofood tiba2 dapat dong mama cherie sampe 3 gelas dengan madu pake diskon besar makan enak asli untung banget",positif
" ""gofood 55rb .diskon ongkir diskon lagi .jd bayar 40rb Emang uda benar rumah dkt mall ditambah lagi ada gofood yang selalu setia melayani",positif
" ""gofood ayam goreng doang dikasih kartu terimakasih udh kaya belanja skincare di shopee salut banget sama pelayanan resto nya",positif
" ""gofood memang bukan kaleng - kaleng . Jadi pilihan mayoritas pelanggan di Indonesia . Ajaib! @NgkongRoses @Dew0W1snu https://t.co/eZt6w0BuGF"" ",positif
" ""gofood memang juara Apa lagi kalo urusan pesan makanan online banyak promonya dan pelayanan yg bagus. @gojek24jam https://t.co/Xv3jp3rFib"" ",positif
" ""gofood menghadirkan teknologi personalisasi yang memungkinkan tiap pelanggan mendapatkan tampilan rekomendasi kuliner https://t.co/VNGxqUpgbJ"" ",positif
" ""gofood nasi kebuli dekat rumah. bagus. Banyak porsi nya. Cukup buat berdua. Kambing nya. Enak ",positif
" ""gofood please jadikan aku endorser uang gue habis untuk gofood doang karna ongkir gofood selalu mahal",negatif
" ""Gojek jahat bgt sama gue fix. Gue lagi isolasi malah dapat voc 30% sampe 10 biji. Ya iya sih bisa gofood kesini tapi tetap aja harga nya mahal https://t.co/WFkBzaWrTC"" ",negatif
" ""Gojek mungkin tau gua udah beralih ke grabfood buat pesan makanan. Yang lain dapat promo gofood gua doang yang kaga. Kan sial banget",negatif
" ""Gojek: ngantarin penumpang gofood: ngantarin makanan Goblok: ngantarin teman ketemu doinya dan cuma jadi nyamuk yang ga dianggap"" ",netral
" ""gopay ku yg terbuang untuk gofood selama 2020 sampe detik ini kalo kekumpul mungkin bisa buat beli saham BCA lebih dari 1 lot menyesal banget udah boros dengan pesan gofood yang mahal",negatif
" ""Grabfood dan gofood ada lawan baru shopeefood mana diskon 50% semua lama kelamaan pelanggan akan meninggalkan gofood dan beralih ke shopefood",netral
